Date,Ticker,Returns,Close,Volume,Cumulative Return
2010-06-30,AAPL,-0.018112645876892652,7.577766895294189,739452000,-0.018112645876892652
2010-07-31,AAPL,0.02274082322949278,7.750091552734375,15669704400,0.004216280874495215
2010-08-31,AAPL,-0.055004639109290765,7.323800563812256,9589120800,-0.05102027324268055
2010-09-30,AAPL,0.16721456036259297,8.548446655273438,11849919200,0.10766295456005825
2010-10-31,AAPL,0.06072260817412878,9.067530632019045,12234577600,0.17492313813880656
2010-11-30,AAPL,0.033789878938724094,9.373921394348145,9508086000,0.21462364873882267
2010-12-31,AAPL,0.03667007180289694,9.717663764953612,6973234800,0.2591639851515719
2011-01-31,AAPL,0.05195928558901941,10.222586631774902,10841535600,0.32458924625947017
2011-02-28,AAPL,0.04093474124229357,10.641045570373535,9295949600,0.3788109643074262
2011-03-31,AAPL,-0.013306213644179055,10.4994535446167,11306458800,0.36046421104141513
2011-04-30,AAPL,0.004648359708341987,10.548258781433104,9253829200,0.3667881380646614
2011-05-31,AAPL,-0.0065693239936779335,10.478963851928713,6912060400,0.3578092639549988
2011-06-30,AAPL,-0.034959715107130584,10.112622261047363,9263850400,0.31034063891730934
2011-07-31,AAPL,0.16328555290232694,11.763867378234863,10653946800,0.5243003346333106
2011-08-31,AAPL,-0.01446919570478522,11.593653678894045,16142599200,0.5022449347786315
2011-09-30,AAPL,-0.009121047786564862,11.487907409667969,11977448000,0.4885428869413906
2011-10-31,AAPL,0.0615233642128834,12.194682121276855,13141427600,0.5801230531211827
2011-11-30,AAPL,-0.0557833076602261,11.514422416687012,8963701600,0.4919785627079081
2011-12-31,AAPL,0.059654140508327735,12.201305389404297,6306532400,0.5809812615230985
2012-01-31,AAPL,0.1271114982371424,13.75223159790039,6859854400,0.7819421583601469
2012-02-29,AAPL,0.18831033559727728,16.3419189453125,11368554400,1.117500284215883
2012-03-31,AAPL,0.10528355232197639,18.06245422363281,15584338000,1.3404382361809257
2012-04-30,AAPL,-0.025969468828062725,17.593381881713867,15598990400,1.2796582983624192
2012-05-31,AAPL,-0.010702516338087387,17.405088424682617,11106345600,1.2552602181789387
2012-06-30,AAPL,0.010852818856278201,17.593982696533203,7855825600,1.2797361488006054
2012-07-31,AAPL,0.04582194404917295,18.40017318725586,8909650400,1.3841980910578235
2012-08-31,AAPL,0.0938770538789826,20.12752723693848,8276206400,1.6080195837102265
2012-09-30,AAPL,0.0027958930771794233,20.183801651000977,9199005200,1.6153113276094704
2012-10-31,AAPL,-0.10760022207259867,18.012020111083984,12142830000,1.3339032479697086
2012-11-30,AAPL,-0.012374667575088316,17.789127349853516,12929851200,1.3050219711236646
2012-12-31,AAPL,-0.09074256864165053,16.174896240234375,12132752800,1.095858356688463
2013-01-31,AAPL,-0.1440894689624327,13.844264030456545,13123423600,0.7938672390527455
2013-02-28,AAPL,-0.025285940123152884,13.4941987991333,9344034000,0.7485076194571723
2013-03-31,AAPL,0.002854690910961244,13.532720565795898,9176876800,0.7534990682661831
2013-04-30,AAPL,0.0002710342981708802,13.536388397216797,10963489600,0.7539743266554939
2013-05-31,AAPL,0.022419509970880824,13.83986759185791,9447530400,0.7932975715606156
2013-06-30,AAPL,-0.11829326771844273,12.202704429626465,7018536000,0.5811625418291626
2013-07-31,AAPL,0.14122497951031487,13.926031112670898,6538114800,0.8044621894014634
2013-08-31,AAPL,0.0837665353512711,15.09256649017334,8058338400,0.9556157351799932
2013-09-30,AAPL,-0.0214890927752156,14.768240928649902,8630941200,0.9135913272140388
2013-10-31,AAPL,0.09638197959487971,16.191633224487305,7837732000,1.098027047466521
2013-11-30,AAPL,0.07005271125407164,17.32590103149414,5225155600,1.2449995304259258
2013-12-31,AAPL,0.008901708345066872,17.480131149291992,7057397200,1.2649838614805895
2014-01-31,AAPL,-0.10769646498279317,15.597582817077637,8765954400,1.0210531063560535
2014-02-28,AAPL,0.05751052062729012,16.49460792541504,5880366800,1.137284922717992
2014-03-31,AAPL,0.01995299450446164,16.8237247467041,5001698800,1.1799301570354528
2014-04-30,AAPL,0.09939655190983432,18.49594497680664,6435060800,1.3966076980490403
2014-05-31,AAPL,0.07870919879775662,19.95174598693848,5735668400,1.5852427697950162
2014-06-30,AAPL,0.027661973979922427,20.503650665283203,4827739200,1.6567556880248686
2014-07-31,AAPL,0.028730905025554865,21.09273910522461,4140344000,1.7330866833736138
2014-08-31,AAPL,0.0775091398875265,22.727619171142575,3748308000,1.9449258814399553
2014-09-30,AAPL,-0.01707318792549528,22.33958625793457,6105680000,1.894646608439476
2014-10-31,AAPL,0.07196037149418988,23.94715118408203,5441120800,2.1029464537271774
2014-11-30,AAPL,0.10597860456906916,26.485036849975582,3281632800,2.431792388945725
2014-12-31,AAPL,-0.07189099184655512,24.58100128173828,4294378400,2.1850774302929583
2015-01-31,AAPL,0.06142405631989467,26.090866088867188,5221053600,2.3807178057544984
2015-02-28,AAPL,0.10077652610605048,28.720212936401367,4546140800,2.721414801963306
2015-03-31,AAPL,-0.03137140205621547,27.8192195892334,4554568400,2.604668801992964
2015-04-30,AAPL,0.005786380696212623,27.98019218444824,3984542000,2.6255267879650557
2015-05-31,AAPL,0.045339165226450984,29.2487907409668,3816608400,2.7899051460375275
2015-06-30,AAPL,-0.037227637287501,28.159927368164062,3514426800,2.648815931906809
2015-07-31,AAPL,-0.03292677442130476,27.232711791992188,4233122400,2.5286721928120506
2015-08-31,AAPL,-0.06619619683278621,25.430009841918945,6427276400,2.295087513778285
2015-09-30,AAPL,-0.02181629472132718,24.875221252441406,4826189200,2.2232009134451327
2015-10-31,AAPL,0.08340893651019954,26.95003700256348,4450048400,2.492044673794295
2015-11-30,AAPL,-0.005804418404197875,26.793607711791992,3002562400,2.4717753854214424
2015-12-31,AAPL,-0.11022805586191586,23.840200424194336,3687660800,2.089088334297183
2016-01-31,AAPL,-0.07524235084823117,22.04640769958496,5087392000,1.8566580660468164
2016-02-29,AAPL,-0.0012876917381565711,22.01801872253418,3243450400,1.8529795710564296
2016-03-31,AAPL,0.12721055134179138,24.81894302368164,2984198400,2.2159086752573853
2016-04-30,AAPL,-0.13992127740316584,21.34624481201172,3489534800,1.7659346254034491
2016-05-31,AAPL,0.07177333316654111,22.87833595275879,3602686000,1.9644549727894032
2016-06-30,AAPL,-0.04265952092554459,21.90235710144043,3117990800,1.837992743844859
2016-07-31,AAPL,0.09006245067225915,23.87493705749512,2743118400,2.093589325345616
2016-08-31,AAPL,0.02365206418007415,24.43962860107422,2520514000,2.1667590986154828
2016-09-30,AAPL,0.06550429534571833,26.040529251098636,3872062400,2.374195421899932
2016-10-31,AAPL,0.004334295753298134,26.153396606445312,2747657200,2.388820182787871
2016-11-30,AAPL,-0.021601072118898723,25.588455200195312,2886220000,2.3156180336214907
2016-12-31,AAPL,0.04795523460537354,26.81555557250977,2435086800,2.4746192742856166
2017-01-31,AAPL,0.04774645897731267,28.095903396606445,2252488000,2.6405200409270746
2017-02-28,AAPL,0.13377785788452323,31.85451316833496,2299874400,3.127541013587975
2017-03-31,AAPL,0.048689418002184626,33.40549087524414,2246513600,3.3285085833197208
2017-04-30,AAPL,-6.931558793366044e-05,33.403175354003906,1493216400,3.328208550202392
2017-05-31,AAPL,0.06780733544514983,35.668155670166016,2615927200,3.621692839242531
2017-06-30,AAPL,-0.0572137922714534,33.627445220947266,2736712400,3.3572682651956454
2017-07-31,AAPL,0.03270373000917837,34.72718811035156,1688047600,3.499767190118165
2017-08-31,AAPL,0.10699955314008047,38.4429817199707,2644276000,3.9812402686952044
2017-09-30,AAPL,-0.06024422290353515,36.12701416015625,2721496400,3.6811493196118654
2017-10-31,AAPL,0.09680776475954733,39.6243896484375,2017165200,4.134320921749166
2017-11-30,AAPL,0.020278039636110856,40.42789459228516,2402653600,4.238434884904908
2017-12-31,AAPL,-0.015245996152079333,39.81153106689453,2124735200,4.15856972680673
2018-01-31,AAPL,-0.010636473235767552,39.38807678222656,2638717600,4.1037007379727095
2018-02-28,AAPL,0.06818530474711415,42.07376480102539,3711577200,4.4516981281294505
2018-03-31,AAPL,-0.05805119687090454,39.63133239746094,2854910800,4.135220526812666
2018-04-30,AAPL,-0.015019275942245502,39.03609848022461,2664617200,4.058093232696183
2018-05-31,AAPL,0.1351238468890934,44.31080627441406,2483905200,4.741562248221781
2018-06-30,AAPL,-0.009418282596171723,43.89347457885742,2110498000,4.687486592424517
2018-07-31,AAPL,0.027983269500802876,45.12175750732422,1574765600,4.846641062522536
2018-08-31,AAPL,0.20042240715944715,54.16516876220703,2801275600,6.01843893807057
2018-09-30,AAPL,-0.008303006238294053,53.71543502807617,2715888000,5.960164795784684
2018-10-31,AAPL,-0.03047763259028291,52.07831573486328,3158994000,5.748035450370937
2018-11-30,AAPL,-0.18119760756248637,42.641849517822266,3845305600,4.525307571016878
2018-12-31,AAPL,-0.11669837242766201,37.66561508178711,3595690000,3.88051317031697
2019-01-31,AAPL,0.05515406152535807,39.74302673339844,3312349600,4.149693293987952
2019-02-28,AAPL,0.044776374405427255,41.52257537841797,1890162400,4.380277888992675
2019-03-31,AAPL,0.09702602524195458,45.55134582519531,2603925600,4.902304867258808
2019-04-30,AAPL,0.05643575268159862,48.1220703125,2024470800,5.235405884998822
2019-05-31,AAPL,-0.12421291563508341,42.14468765258789,2957826400,4.460887939854961
2019-06-30,AAPL,0.13051918916920302,47.64537811279297,2060874800,5.173638605908709
2019-07-31,AAPL,0.07639454121113354,51.28522491455078,1895406800,5.645270894810447
2019-08-31,AAPL,-0.016461255832850075,50.44100570678711,2724326400,5.53588139053238
2019-09-30,AAPL,0.07296166388876402,54.12126541137695,2170268400,6.012750171765231
2019-10-31,AAPL,0.1106843210938595,60.11164093017578,2433210800,6.788951663527913
2019-11-30,AAPL,0.07755434002462014,64.7735595703125,1793326000,7.393018669276486
2019-12-31,AAPL,0.09878362779740857,71.17212677001953,2388794800,8.222111501598997
2020-01-31,AAPL,0.054010146995183916,75.01614379882812,2934370400,8.720199099406335
2020-02-29,AAPL,-0.11470166944045634,66.41166687011719,3019279200,7.605276035410808
2020-03-31,AAPL,-0.0697613705683473,61.7786979675293,6280072400,7.004960185061597
2020-04-30,AAPL,0.1553738935956135,71.37749481201172,3265299200,8.24872201709248
2020-05-31,AAPL,0.08509392939473326,77.45128631591797,2805936000,9.035732115406462
2020-06-30,AAPL,0.14738632317066225,88.86654663085938,3243375600,10.514861772221954
2020-07-31,AAPL,0.1651316853589937,103.54122924804688,3020283200,12.416330303344814
2020-08-31,AAPL,0.21656929491791366,125.96508026123048,4070061100,15.32189549752604
2020-09-30,AAPL,-0.10252636277713056,113.0503387451172,3885245100,13.64847091853627
2020-10-31,AAPL,-0.06001200993350242,106.26596069335938,2894666500,12.769386736262451
2020-11-30,AAPL,0.09549325224869953,116.41364288330078,2123077300,14.08427025717826
2020-12-31,AAPL,0.1145735881261214,129.75157165527344,2322189600,15.812529224807303
2021-01-31,AAPL,-0.005501329527168974,129.0377655029297,2240262000,15.720037961356478
2021-02-28,AAPL,-0.07971211662722377,118.75189208984376,1833855600,14.387248345369223
2021-03-31,AAPL,0.007339521214454248,119.62347412109376,2650418200,14.500183381032135
2021-04-30,AAPL,0.07621761906535629,128.7408905029297,1889857500,15.68157045341081
2021-05-31,AAPL,-0.050496890957303586,122.23987579345705,1711934900,14.839203009228347
2021-06-30,AAPL,0.0991092685316799,134.35498046875,1606590000,16.40901483359775
2021-07-31,AAPL,0.06498242834143109,143.085693359375,1919035100,17.54029489251693
2021-08-31,AAPL,0.04248925912718304,149.16529846191406,1461542800,18.32805828649947
2021-09-30,AAPL,-0.0680366832155298,139.01658630371094,1797835100,17.01304130768961
2021-10-31,AAPL,0.05865711675565266,147.1708984375,1565079200,18.06963437479915
2021-11-30,AAPL,0.10508209856472694,162.63592529296875,1691029000,20.0735115737651
2021-12-31,AAPL,0.07422868191307797,174.7081756591797,2444766700,21.637770561165677
2022-01-31,AAPL,-0.01571232371224529,171.96310424804688,2108446000,21.282078581985104
2022-02-28,AAPL,-0.05406576919821093,162.66578674316406,1627516300,20.0773808641151
2022-03-31,AAPL,0.05747338413474501,172.01473999023438,2180800100,21.28876927107271
2022-04-30,AAPL,-0.09713072415023405,155.30682373046875,1687795600,19.123844971355933
2022-05-31,AAPL,-0.0544962423566947,146.8431854248047,2401040300,18.02717103864837
2022-06-30,AAPL,-0.0814297062975432,134.8857879638672,1749099800,16.47779408929811
2022-07-31,AAPL,0.18863366280631833,160.3297882080078,1447125400,19.774694406137034
2022-08-31,AAPL,-0.03120789563671178,155.32623291015625,1510239600,19.12635991122573
2022-09-30,AAPL,-0.1209769476966357,136.53533935546875,2084722800,16.69153432092171
2022-10-31,AAPL,0.10955131772757598,151.4929656982422,1868139700,18.62966521840132
2022-11-30,AAPL,-0.03302759612148898,146.48951721191406,1724847700,17.981344563567923
2022-12-31,AAPL,-0.12227247855986767,128.577880859375,1675731200,15.660448517381603
2023-01-31,AAPL,0.11052111913871521,142.7884521484375,1443652500,17.501779932875568
2023-02-28,AAPL,0.023182945876929928,146.0987091064453,1307198900,17.93070569568629
2023-03-31,AAPL,0.11864862959510547,163.43312072753906,1520266600,20.176807983747725
2023-04-30,AAPL,0.02898731769839169,168.1706085205078,969709700,20.79066684461046
2023-05-31,AAPL,0.046058293498846714,175.916259765625,1275155500,21.794307773675115
2023-06-30,AAPL,0.09432989315151041,192.5104217529297,1297101100,23.944492390428533
2023-07-31,AAPL,0.012785618169039559,194.97178649902344,996066400,24.263423145553066
2023-08-31,AAPL,-0.0423839367909844,186.70811462402344,1322439400,23.19265981582805
2023-09-30,AAPL,-0.08867831531002968,170.15115356445312,1337586600,21.047295500491767
2023-10-31,AAPL,-0.002569987730277279,169.7138671875,1172719600,20.990634221569707
2023-11-30,AAPL,0.11378035684487431,189.0239715576172,1099586100,23.492736430545012
2023-12-31,AAPL,0.013582474798946809,191.5913848876953,1062774800,23.825408405870135
2010-06-30,AMZN,0.005984677287360851,5.4629998207092285,194814000,0.005984677287360851
2010-07-31,AMZN,0.07898590009148321,5.894499778747559,3506524000,0.0854432825011433
2010-08-31,AMZN,0.058868459597099854,6.241499900817871,2268396000,0.14934165652200537
2010-09-30,AMZN,0.2581911862247961,7.853000164031982,2686420000,0.446091542196994
2010-10-31,AMZN,0.052018360628662164,8.261500358581543,2857670000,0.5213148535410554
2010-11-30,AMZN,0.06155057521167184,8.770000457763672,2620228000,0.6149526578545677
2010-12-31,AMZN,0.02622571610389346,9.0,1873234000,0.6573059477806897
2011-01-31,AMZN,-0.057555516560872544,8.482000350952148,2272226000,0.5619188478567656
2011-02-28,AMZN,0.021516137468516217,8.66450023651123,1915528000,0.5955253085019183
2011-03-31,AMZN,0.03947140611621691,9.006500244140625,2379582000,0.6585029359224999
2011-04-30,AMZN,0.08704817873782345,9.790499687194824,2334988000,0.8028725959258867
2011-05-31,AMZN,0.004494216538090123,9.834500312805176,2125490000,0.8109750957625663
2011-06-30,AMZN,0.039656248639356795,10.224499702453612,1911274000,0.8827915744398096
2011-07-31,AMZN,0.0881706419031889,11.12600040435791,1856170000,1.0487985161280835
2011-08-31,AMZN,-0.03276110304953739,10.761500358581545,3103894000,0.981677616813472
2011-09-30,AMZN,0.004646121395208258,10.81149959564209,2872466000,0.9908847315873544
2011-10-31,AMZN,-0.012579168908284033,10.67549991607666,3184288000,0.9658410562717934
2011-11-30,AMZN,-0.09938643423175819,9.614500045776367,2731762000,0.7704631234225467
2011-12-31,AMZN,-0.09979721340026204,8.654999732971191,2511904000,0.5937758372770523
2012-01-31,AMZN,0.12328138902585817,9.722000122070312,2210738000,0.7902587362924174
2012-02-29,AMZN,-0.07585889544072666,8.98449993133545,2931608000,0.6544516860041634
2012-03-31,AMZN,0.1269964720047314,10.125499725341797,2259502000,0.8645612132289717
2012-04-30,AMZN,0.14512869305691511,11.595000267028809,2210708000,1.1351625452295084
2012-05-31,AMZN,-0.08188875050079159,10.645500183105469,1855486000,0.9603167522845741
2012-06-30,AMZN,0.07251884325323044,11.417499542236328,1314912000,1.102476655570181
2012-07-31,AMZN,0.02167728745695463,11.664999961853027,1546804000,1.1480526464045124
2012-08-31,AMZN,0.0641662985639131,12.41349983215332,1203848000,1.285885233844708
2012-09-30,AMZN,0.024368612817364577,12.715999603271484,1271410000,1.3415890860532005
2012-10-31,AMZN,-0.08426390830086661,11.64449977874756,1631370000,1.1442776380277038
2012-11-30,AMZN,0.08227061714182993,12.602499961853027,1344272000,1.3206886826316682
2012-12-31,AMZN,-0.004681612016455117,12.543499946594238,1217424000,1.3098241186086081
2013-01-31,AMZN,0.058317030737074615,13.274999618530272,1684528000,1.4445262027307426
2013-02-28,AMZN,-0.004632738034602069,13.213500022888184,1373234000,1.4332013532147707
2013-03-31,AMZN,0.008400504093758698,13.32450008392334,1170114000,1.4536414711433907
2013-04-30,AMZN,-0.04758150928970917,12.690500259399414,1538324000,1.3368935066905658
2013-05-31,AMZN,0.0606358900767221,13.460000038146973,1181010000,1.4785931244832606
2013-06-30,AMZN,0.03153785367872808,13.884499549865724,1171516000,1.5567626317723153
2013-07-31,AMZN,0.08473480201495232,15.060999870300291,1350738000,1.7734094071747708
2013-08-31,AMZN,-0.06719341960283576,14.048999786376951,875478000,1.5870545451480242
2013-09-30,AMZN,0.11267707361206392,15.631999969482422,869376000,1.8785562805700926
2013-10-31,AMZN,0.16437435865524197,18.201499938964844,1545908000,2.35171712304182
2013-11-30,AMZN,0.08128449973110641,19.68099975585937,1084154000,2.624159772628458
2013-12-31,AMZN,0.013134548857432371,19.93950080871582,1113734000,2.6717614762291872
2014-01-31,AMZN,-0.10055422587303742,17.934499740600586,1620238000,2.30255034339652
2014-02-28,AMZN,0.00950680554806671,18.104999542236328,1660180000,2.3339470473238917
2014-03-31,AMZN,-0.07105766671997282,16.818500518798828,1505070000,2.097044549173113
2014-04-30,AMZN,-0.09584686004505927,15.206500053405762,2765574000,1.800202553715204
2014-05-31,AMZN,0.02768549801065201,15.6274995803833,1571584000,1.8777275559455089
2014-06-30,AMZN,0.03912978764810604,16.23900032043457,1531602000,1.9903324241187597
2014-07-31,AMZN,-0.03630152199112202,15.649499893188477,1988520000,1.8817788058638474
2014-08-31,AMZN,0.08322948209259318,16.95199966430664,1240634000,2.121627763381307
2014-09-30,AMZN,-0.04896177089087961,16.121999740600586,1360656000,1.9687873400240226
2014-10-31,AMZN,-0.05266095960625483,15.27299976348877,2221174000,1.8124481498314569
