Ticker,date,Returns,4. close,5. volume,Cumulative Return
AAPL,2019-05-31,-0.13681174921244355,175.07,739456573.0,0.6410962936699867
AAPL,2019-06-30,0.12571683573022185,197.92,515218768.0,0.8474097268387724
AAPL,2019-07-31,0.07344848599872145,213.04,473957094.0,0.9830991742943918
AAPL,2019-08-31,-0.03171275263476814,208.74,683515746.0,0.9202096407297808
AAPL,2019-09-30,0.069068958626743,223.97,547408488.0,1.0528365209600192
AAPL,2019-10-31,0.1057654403879118,248.76,621478768.0,1.2699556796437443
AAPL,2019-11-30,0.07222700500206902,267.25,448922253.0,1.433907779871848
AAPL,2019-12-31,0.09590059875338386,293.65,598871365.0,1.6673209932720776
AAPL,2020-01-31,0.04704767869355675,309.51,734044103.0,1.7928122543361211
AAPL,2020-02-29,-0.1275097908846763,273.36,755223231.0,1.436701347805561
AAPL,2020-03-31,-0.15114152548795656,254.29,1570331732.0,1.0684145889396688
AAPL,2020-04-30,0.13405104514782984,293.8,816530808.0,1.3456877263860503
AAPL,2020-05-31,0.07892075199067206,317.94,701660022.0,1.530811165687727
AAPL,2020-06-30,0.13679108565253428,364.8,810900890.0,1.8770035726237069
AAPL,2020-07-31,0.14781919117211761,425.04,755162226.0,2.302279913728236
AAPL,2020-08-31,0.16472030241008784,499.23,960701317.0,2.84623245976031
AAPL,2020-09-30,-0.12547030077835553,115.81,3886793083.0,2.3636445161707096
AAPL,2020-10-31,-0.07531635794809399,108.86,2895317580.0,2.110307061780653
AAPL,2020-11-30,0.0868000264275981,119.05,2122724412.0,2.380281796941159
AAPL,2020-12-31,0.10691028364253952,132.69,2319687808.0,2.7416686826438514
AAPL,2021-01-31,-0.015969301441142503,131.96,2239366098.0,2.681916847557829
AAPL,2021-02-28,-0.08477549793998562,121.26,1825486961.0,2.369780513432492
AAPL,2021-03-31,-0.00435817402667682,122.15,2650845211.0,2.3550944235232487
AAPL,2021-04-30,0.07206165914389384,131.46,1889956694.0,2.59686809426676
AAPL,2021-05-31,-0.05675754864639759,124.61,1711935110.0,2.3927186784317387
AAPL,2021-06-30,0.096562195819061,136.96,1606114354.0,2.7203270438174503
AAPL,2021-07-31,0.060643560824012344,145.86,1916751489.0,2.945940923184412
AAPL,2021-08-31,0.03796719753595457,151.83,1462773381.0,3.095757241680161
AAPL,2021-09-30,-0.07156359376583155,141.5,1797948421.0,2.802650134273099
AAPL,2021-10-31,0.05554737565658052,149.8,1565079040.0,3.0138773697721133
AAPL,2021-11-30,0.09834212190464275,165.3,1688864233.0,3.4086105873805295
AAPL,2021-12-31,0.06641445849753813,177.57,2443227128.0,3.701406072267921
AAPL,2022-01-31,-0.024203528955094922,174.78,2106513962.0,3.587615454268125
AAPL,2022-02-28,-0.05934209187217099,165.12,1628570227.0,3.3153767565067547
AAPL,2022-03-31,0.04821013126535201,174.61,2171827429.0,3.5234216363973943
AAPL,2022-04-30,-0.10553167536843289,157.65,1683547838.0,3.0460573727105587
AAPL,2022-05-31,-0.07476098967969991,148.84,2400305601.0,2.743570119225871
AAPL,2022-06-30,-0.09291641114555782,136.72,1749297959.0,2.395731018875655
AAPL,2022-07-31,0.1816312643305713,162.51,1447364668.0,3.012501937160579
AAPL,2022-08-31,-0.0381831925028665,157.22,1509735435.0,2.859291803275852
AAPL,2022-09-30,-0.13149765526442403,138.2,2083968147.0,2.3518039801638664
AAPL,2022-10-31,0.09405227679826922,153.34,1868381344.0,2.667048775879779
AAPL,2022-11-30,-0.05092198439556339,148.03,1724948219.0,2.480315375336659
AAPL,2022-12-31,-0.12897966618680146,129.93,1675731304.0,2.031425460000944
AAPL,2023-01-31,0.10436455074699302,144.29,1443652725.0,2.3477988162569394
AAPL,2023-02-28,0.016659097871724038,147.41,1307294493.0,2.4035701243918055
AAPL,2023-03-31,0.11350265212109933,164.9,1520461315.0,2.7898843601904155
AAPL,2023-04-30,0.026098189522557824,169.68,967580718.0,2.888793480491243
AAPL,2023-05-31,0.04120241707040839,177.25,1275052503.0,3.049021171375128
AAPL,2023-06-30,0.09195151064363083,193.97,1297863403.0,3.4213347847111146
AAPL,2023-07-31,0.011636294844905581,196.45,996368613.0,3.4727827398740505
AAPL,2023-08-31,-0.04949278594830808,187.87,1323817340.0,3.251412261136177
AAPL,2023-09-30,-0.09277774188084909,171.21,1337873796.0,2.8569758317434077
AAPL,2023-10-31,-0.004838890714993327,170.77,1172845791.0,2.838312347203231
AAPL,2023-11-30,0.10979962157674672,189.95,1099760711.0,3.2597575904195004
AAPL,2023-12-31,0.012007628967262374,192.53,1062317718.0,3.3109071790557376
AAPL,2024-01-31,-0.046728410460239345,184.4,1187139861.0,3.109465338936829
AAPL,2024-02-29,-0.020934003978858917,180.75,1161711745.0,3.0234377751805424
AAPL,2024-03-31,-0.05607663967180343,171.48,1430780147.0,2.7978169048198205
AAPL,2024-04-30,-0.011203042983498612,170.33,1240410671.0,2.7552697987916663
AAPL,2024-05-31,0.12264444731974389,192.25,1336570142.0,3.215832787800996
AAPL,2024-06-30,0.08683410666595637,210.62,1723984420.0,3.5819108617827435
AAPL,2024-07-31,0.04893284341522164,222.08,1153193377.0,3.8061167885248617
AAPL,2024-08-31,0.026426213010594557,229.0,1122666993.0,3.9331242545322143
AAPL,2024-09-30,0.013261108709361924,233.0,1231814423.0,3.998542951548356
AAPL,2024-10-31,-0.034252182369090445,225.91,930835961.0,3.8273319467921905
AAPL,2024-11-30,0.04863334235848349,237.33,891640714.0,4.06210123403858
AAPL,2024-12-31,0.03802917610451706,246.49,335056404.0,4.254608773326726
AMZN,2014-03-31,-0.006251992513381599,336.365,8284300.0,-0.006251992513381599
AMZN,2014-04-30,-0.11508715968628691,304.13,138278700.0,-0.12061962813892346
AMZN,2014-05-31,0.02179849046113791,312.55,78579200.0,-0.1014504634911979
AMZN,2014-06-30,0.0329110414416216,324.78,76493200.0,-0.07187826245780682
AMZN,2014-07-31,-0.05413322350722993,312.99,99337300.0,-0.12212048391809693
AMZN,2014-08-31,0.08007534706633934,339.04,62015200.0,-0.051823976985408526
AMZN,2014-09-30,-0.053183330612025514,322.44,68006506.0,-0.10225113589578905
AMZN,2014-10-31,-0.06458926378382823,305.46,111120640.0,-0.16023607409104812
AMZN,2014-11-30,0.10455138240033146,338.64,68993021.0,-0.07243759474733769
AMZN,2014-12-31,-0.08958797762251614,310.35,86874154.0,-0.15553603475260047
AMZN,2015-01-31,0.11911525190531291,354.53,103040529.0,-0.054947496807197016
AMZN,2015-02-28,0.06911645155858714,380.16,70847240.0,0.010371178750049781
AMZN,2015-03-31,-0.024042201025484267,372.1,55502746.0,-0.013920368239814462
AMZN,2015-04-30,0.11185374547716509,421.78,84404887.0,0.09637633191130601
AMZN,2015-05-31,0.015615355943993325,429.23,51984199.0,0.11349663858267078
AMZN,2015-06-30,0.008340247134511758,434.09,54989227.0,0.1227834757318984
AMZN,2015-07-31,0.22049775513617687,536.15,102069942.0,0.37035471163477607
AMZN,2015-08-31,-0.05686435473709106,512.89,82893196.0,0.2924303751967321
AMZN,2015-09-30,-0.010523594684315296,511.67,76602841.0,0.27882936177046425
AMZN,2015-10-31,0.21317374844950887,625.9,97188843.0,0.5514422104463672
AMZN,2015-11-30,0.05700146197298772,664.8,87301503.0,0.6398766846084138
AMZN,2015-12-31,0.011093711598437306,675.89,90220804.0,0.6580690036044612
AMZN,2016-01-31,-0.15503870532185404,587.0,130200780.0,0.4010041319513289
AMZN,2016-02-29,-0.07231174170092236,552.52,124144797.0,0.29969508303973935
AMZN,2016-03-31,0.06838771976875258,593.64,93964682.0,0.3885782661634867
AMZN,2016-04-30,0.09888938425069815,659.59,78464320.0,0.5258939158882958
AMZN,2016-05-31,0.0903128650963072,722.79,90623145.0,0.6637017672651915
AMZN,2016-06-30,-0.01295815527403088,715.62,74556809.0,0.6421432614352895
AMZN,2016-07-31,0.05876073368889867,758.81,68635440.0,0.7386368042995082
AMZN,2016-08-31,0.012783535565207726,769.16,50000397.0,0.7608627297222501
AMZN,2016-09-30,0.0847902666097109,837.31,67354133.0,0.9101667500385029
AMZN,2016-10-31,-0.06128965849427992,789.82,77063812.0,0.7930932822615144
AMZN,2016-11-30,-0.057102924368999886,750.57,110085967.0,0.6907024121779735
AMZN,2016-12-31,-0.0033692295269552863,749.87,73660584.0,0.685006047689569
AMZN,2017-01-31,0.09557269792185652,823.48,70714587.0,0.8460466216819056
AMZN,2017-02-28,0.023927327280811372,845.04,71748231.0,0.8902175833745247
AMZN,2017-03-31,0.04784275033089469,886.54,60722752.0,0.9806507912869793
AMZN,2017-04-30,0.0417186825856255,924.99,72336605.0,1.0632809329616486
AMZN,2017-05-31,0.07276143588822181,994.62,75223469.0,1.2134082162847282
AMZN,2017-06-30,-0.03023188669911636,968.0,94729701.0,1.146492709871115
AMZN,2017-07-31,0.016707740551544337,987.78,76564735.0,1.182355753163423
AMZN,2017-08-31,-0.009766741158889092,980.6,75779478.0,1.1610412494056632
AMZN,2017-09-30,-0.02154452472409507,961.35,58038449.0,1.1144826427780536
AMZN,2017-10-31,0.13254715478148205,1105.28,80304293.0,1.3947513009131134
AMZN,2017-11-30,0.06172795551858612,1176.75,76226064.0,1.5425744026939543
AMZN,2017-12-31,-0.007760926277994851,1169.47,56130525.0,1.5228416701983298
AMZN,2018-01-31,0.23571383879592966,1450.89,94145634.0,2.117510364955113
AMZN,2018-02-28,0.03142409948390146,1512.45,133362428.0,2.2154753208055564
AMZN,2018-03-31,-0.05165718381764395,1447.34,128401298.0,2.049372921097606
AMZN,2018-04-30,0.06790473349536086,1566.13,129945743.0,2.256439776632709
AMZN,2018-05-31,0.039366241970347327,1629.62,71615299.0,2.384633572841496
AMZN,2018-06-30,0.03958320343471855,1699.8,85941510.0,2.5186082121072593
AMZN,2018-07-31,0.04185254523020854,1777.44,97629820.0,2.6658709214518614
AMZN,2018-08-31,0.12895706533687035,2012.71,96575676.0,3.1386108773860624
AMZN,2018-09-30,-0.009186089141849929,2003.0,94445693.0,3.100593228942964
AMZN,2018-10-31,-0.22752370034090608,1598.01,183228552.0,2.1676110839009968
AMZN,2018-11-30,0.03754986052792031,1690.17,139290208.0,2.2865544383081735
AMZN,2018-12-31,-0.13494393043124242,1501.97,154812304.0,1.8430538648266244
AMZN,2019-01-31,0.1304079950207977,1718.73,134015530.0,2.2138108190747943
AMZN,2019-02-28,-0.05105088822510695,1639.83,80936924.0,2.0497429221735675
AMZN,2019-03-31,0.08070348335692712,1780.75,100832035.0,2.2958677993361083
AMZN,2019-04-30,0.0796190780579713,1926.52,81293632.0,2.558281754920204
AMZN,2019-05-31,-0.08350109452655119,1775.07,98214360.0,2.26116133375051
AMZN,2019-06-30,0.06103684728496761,1893.63,74746589.0,2.460212340050281
AMZN,2019-07-31,-0.016475796418950472,1866.78,73190780.0,2.4032025859692725
AMZN,2019-08-31,-0.054211745045450344,1776.29,79978762.0,2.218709035040689
AMZN,2019-09-30,-0.02529144901074476,1735.91,62003799.0,2.137303219600534
AMZN,2019-10-31,0.021205580104351585,1776.66,71821008.0,2.2038315543354132
AMZN,2019-11-30,0.012254889208525022,1800.8,52060472.0,2.2430941550765704
AMZN,2019-12-31,0.023386650104160855,1847.84,68522009.0,2.3189392633361954
AMZN,2020-01-31,0.07926046401560982,2008.72,84743300.0,2.5819999293878486
AMZN,2020-02-29,-0.06900810598816998,1883.75,92555977.0,2.334812898611035
AMZN,2020-03-31,-0.0016276644379600302,1949.72,163796017.0,2.329384942248715
AMZN,2020-04-30,0.24949937424855206,2474.0,124631816.0,3.1600644019723214
AMZN,2020-05-31,-0.021988710875154638,2442.37,82620883.0,3.0685899486153287
AMZN,2020-06-30,0.12325602308340478,2758.82,87845661.0,3.5700681652387685
AMZN,2020-07-31,0.1266189332637555,3164.68,127304238.0,4.148725321263949
AMZN,2020-08-31,0.08424394368677435,3450.96,83519879.0,4.582474247287179
AMZN,2020-09-30,-0.10179335511691068,3148.73,115969967.0,4.014215463802066
AMZN,2020-10-31,-0.04928758741901884,3036.15,116252115.0,3.7670768807921258
AMZN,2020-11-30,0.03255919015361819,3168.04,90800583.0,3.9222890434307534
AMZN,2020-12-31,0.024599128111232327,3256.93,77463508.0,4.043373062210621
AMZN,2021-01-31,-0.02087438393163432,3206.2,71427780.0,3.9380957565995747
AMZN,2021-02-28,-0.04026702748548805,3092.93,70893385.0,3.739253319042608
AMZN,2021-03-31,-0.0058052050360759555,3094.08,78204991.0,3.7117409818076625
AMZN,2021-04-30,0.11675992978112282,3467.42,76843571.0,4.2618835279903635
AMZN,2021-05-31,-0.07442344963390468,3223.07,75191624.0,3.8702760042655004
AMZN,2021-06-30,0.06446389665596519,3440.16,66960544.0,4.184232973290499
AMZN,2021-07-31,-0.043203769253113755,3327.59,82554006.0,3.9602545681580716
AMZN,2021-08-31,0.04072527522494096,3470.79,62844829.0,4.162262300632079
AMZN,2021-09-30,-0.05589751565119527,3285.04,62540133.0,3.8737046628869223
AMZN,2021-10-31,0.02170067865944536,3372.43,63680713.0,3.9794673616572718
AMZN,2021-11-30,0.033004419178345845,3507.07,75633992.0,4.1438117897463
AMZN,2021-12-31,-0.05330352527122084,3334.34,64405344.0,3.8696284880211547
AMZN,2022-01-31,-0.11327696641173324,2991.47,76146845.0,3.318011745345963
AMZN,2022-02-28,-0.0021220419608483088,3071.26,84446686.0,3.308848743234903
AMZN,2022-03-31,0.045668303643551234,3259.95,81145583.0,3.5056265559950885
AMZN,2022-04-30,-0.2680792900745461,2485.63,73072079.0,2.297761387522903
AMZN,2022-05-31,-0.06001293078689318,2404.19,112895255.0,2.0998530616218023
AMZN,2022-06-30,-0.15337229875924419,106.21,1323300357.0,1.6244214717449856
AMZN,2022-07-31,0.2416117371792157,134.95,1338005773.0,2.2585125026237254
AMZN,2022-08-31,-0.0704123071357945,126.77,1170389539.0,2.029073119483157
AMZN,2022-09-30,-0.12061009203785344,113.0,1209987592.0,1.6637363317529057
AMZN,2022-10-31,-0.11374500586568748,102.44,1459511591.0,1.3607496270730266
AMZN,2022-11-30,-0.08284977328741905,96.54,2035252422.0,1.1651620556816673
AMZN,2022-12-31,-0.1385925907758946,84.0,1549193116.0,0.8650866369350834
AMZN,2023-01-31,0.21332851177410794,103.13,1523798384.0,1.2629627935222207
AMZN,2023-02-28,-0.10238597650515768,94.23,1364198308.0,1.0312671381126086
AMZN,2023-03-31,0.08769276639980106,103.29,1349466996.0,1.20939457275071
AMZN,2023-04-30,0.00982619219330405,105.45,1222124091.0,1.2311045084534014
AMZN,2023-05-31,0.13493174385030882,120.58,1432007632.0,1.5321513304913048
AMZN,2023-06-30,0.07386285582685548,130.36,1243071267.0,1.7191832591471643
AMZN,2023-07-31,0.02010478632134416,133.68,1059097946.0,1.7738518575408944
AMZN,2023-08-31,0.02150350254692479,138.01,1213497007.0,1.833499388024317
AMZN,2023-09-30,-0.08654355064884711,127.12,1120523243.0,1.5882782902233572
AMZN,2023-10-31,0.03171892045899338,133.09,1224706726.0,1.6703756834366912
AMZN,2023-11-30,0.09349575039317992,146.09,1026201791.0,1.9200444617913055
AMZN,2023-12-31,0.03719042798844474,151.94,930652363.0,2.028642165070612
AMZN,2024-01-31,0.017475364636119428,155.2,952721600.0,2.081568791257547
AMZN,2024-02-29,0.12791385518834164,176.76,1045157826.0,2.4757441353753777
AMZN,2024-03-31,0.017527360350685806,180.38,700200667.0,2.5366647553228847
AMZN,2024-04-30,-0.035583035590846745,175.0,913774690.0,2.410819487461337
AMZN,2024-05-31,0.005321386259742544,176.44,892339076.0,2.428969775416376
AMZN,2024-06-30,0.09024397669388962,193.25,813275850.0,2.7384136439131033
AMZN,2024-07-31,-0.037623570826332275,186.98,868117789.0,2.5977611734032116
AMZN,2024-08-31,-0.060936124886668774,178.5,971024071.0,2.3785275492283056
AMZN,2024-09-30,0.03790725312954368,186.33,764498511.0,2.5065982482420397
AMZN,2024-10-31,-0.004412647028837258,186.4,734067340.0,2.4911248679006084
AMZN,2024-11-30,0.1033441735811993,207.89,905938116.0,2.85191228224257
AMZN,2024-12-31,0.10506428156203729,230.26,319207030.0,3.256610678816373
GOOG,2014-03-31,-0.0027048179211511814,556.97,51900.0,-0.0027048179211511814
GOOG,2014-04-30,-0.06414485553141691,526.66,67171200.0,-0.06667617329777709
GOOG,2014-05-31,0.05957456468805278,559.89,36527700.0,-0.01107381260900453
GOOG,2014-06-30,0.02501381258401536,575.28,37898400.0,0.013663001701818667
GOOG,2014-07-31,-0.010031483480127057,571.6,34516100.0,0.0034944580458309282
GOOG,2014-08-31,-0.0016191109792985658,571.6,27586000.0,0.0018696891511436053
GOOG,2014-09-30,0.008068477660867712,577.36,33421676.0,0.009953252357160158
GOOG,2014-10-31,-0.03708034542454508,559.08,52083039.0,-0.02749616310288605
GOOG,2014-11-30,-0.03168049885358459,541.83,28445740.0,-0.05830556979281165
GOOG,2014-12-31,-0.03263119623905364,526.4,45796626.0,-0.08903418554212617
GOOG,2015-01-31,0.008890461730932886,534.52,50087655.0,-0.08093527883050033
GOOG,2015-02-28,0.04240012533161974,558.4,32508126.0,-0.04196681946504344
GOOG,2015-03-31,-0.021836334295942672,548.0,38542782.0,-0.06288675226180995
GOOG,2015-04-30,-0.023007861201131408,537.34,42283442.0,-0.08444772379551169
GOOG,2015-05-31,-0.011893480013408841,532.11,31866779.0,-0.09533682649378072
GOOG,2015-06-30,-0.023291320104292135,520.51,34342523.0,-0.11640762605447885
GOOG,2015-07-31,0.17224779302743665,625.61,63319457.0,0.035789210293510676
GOOG,2015-08-31,-0.02559742895739603,618.25,53395840.0,0.009275669568185263
GOOG,2015-09-30,-0.02203636420262922,608.42,47857854.0,-0.012965096667271747
GOOG,2015-10-31,0.1588017083998905,710.81,49513250.0,0.14377773223228618
GOOG,2015-11-30,0.04212833889653922,742.6,33934938.0,0.191963188158083
GOOG,2015-12-31,0.01783527438467325,758.88,43110708.0,0.21322217867531235
GOOG,2016-01-31,-0.02863643359149859,742.95,46561234.0,0.17847982232394344
GOOG,2016-02-29,-0.06715801786855946,697.77,64367114.0,0.0993354533585753
GOOG,2016-03-31,0.06466829586803868,744.95,41727507.0,0.17042760371459198
GOOG,2016-04-30,-0.07457923910820596,693.01,42154738.0,0.08313800359831691
GOOG,2016-05-31,0.05947074235054761,735.72,35000414.0,0.14755302474039889
GOOG,2016-06-30,-0.06277436447255791,692.1,39375913.0,0.07551611291375893
GOOG,2016-07-31,0.10847780658187278,768.79,29914808.0,0.19218574178610526
GOOG,2016-08-31,-0.0026459924386632583,767.05,26385341.0,0.18903122732785715
GOOG,2016-09-30,0.011465448292490299,777.29,27600794.0,0.202664003382941
GOOG,2016-10-31,0.007785367440030999,784.54,33956196.0,0.21202718455617586
GOOG,2016-11-30,-0.038304923580610994,758.04,42688236.0,0.16560057587412835
GOOG,2016-12-31,0.01664121765620563,771.82,32097980.0,0.18499758875744843
GOOG,2017-01-31,0.030162031998435035,796.79,33332821.0,0.22073952394761887
GOOG,2017-02-28,0.03284118752391163,823.21,25689522.0,0.26083005957143324
GOOG,2017-03-31,0.006420060676843864,829.56,33840342.0,0.26892466505707047
GOOG,2017-04-30,0.08953722240435469,905.96,24742467.0,0.38254065500665657
GOOG,2017-05-31,0.06316354380123101,964.86,31802202.0,0.46986682222615217
GOOG,2017-06-30,-0.06205994641803847,908.73,42736021.0,0.37864696599714476
GOOG,2017-07-31,0.021254846186558707,930.5,35416014.0,0.4079498952049798
GOOG,2017-08-31,0.007861065354522356,939.33,27325965.0,0.41901788134707907
GOOG,2017-09-30,0.019720173483602554,959.11,27177858.0,0.4470011601435777
GOOG,2017-10-31,0.056298781521812113,1016.64,30768015.0,0.5284655623203096
GOOG,2017-11-30,0.002916388600740394,1021.41,23723565.0,0.5329231618628849
GOOG,2017-12-31,0.023220085784183775,1046.4,27458240.0,0.5685177691819032
GOOG,2018-01-31,0.11607457014635858,1169.94,27111134.0,0.750582795006618
GOOG,2018-02-28,-0.06736513377808995,1104.73,40388224.0,0.6326545508313746
GOOG,2018-03-31,-0.075923071360665,1031.79,43301942.0,0.5086984028612895
GOOG,2018-04-30,-0.020134504885316984,1017.33,41773275.0,0.47832150749840907
GOOG,2018-05-31,0.06291280587222858,1084.99,31849196.0,0.5713268615163969
GOOG,2018-06-30,0.024898450943138917,1115.65,32103642.0,0.6104504662934993
GOOG,2018-07-31,0.08603057763832944,1217.26,31953386.0,0.748998450166646
GOOG,2018-08-31,-0.0013702300808420276,1218.19,28820379.0,0.7466019198788816
GOOG,2018-09-30,-0.02230124889441898,1193.47,28863199.0,0.7076505157441926
GOOG,2018-10-31,-0.11154454923964485,1076.77,48496167.0,0.5171714087066595
GOOG,2018-11-30,0.008853781378430847,1094.43,36735570.0,0.5306041126729542
GOOG,2018-12-31,-0.06362545770651995,1035.61,40256461.0,0.4332187254366555
GOOG,2019-01-31,0.06974743841331876,1116.37,30714651.0,0.5331820602218638
GOOG,2019-02-28,0.0005738150656358076,1119.92,28934646.0,0.5340618231863816
GOOG,2019-03-31,0.04439654156253536,1173.31,31658936.0,0.6021688626789745
GOOG,2019-04-30,0.0046342738779798776,1188.48,27860634.0,0.6095937519874004
GOOG,2019-05-31,-0.0757452980858827,1103.63,33323762.0,0.48767459344594033
GOOG,2019-06-30,-0.026884694704683576,1080.91,34098832.0,0.447678916181232
GOOG,2019-07-31,0.11362984691481937,1216.68,32952483.0,0.612178449808717
GOOG,2019-08-31,-0.029519240361827626,1188.1,28921401.0,0.5645881666426549
GOOG,2019-09-30,0.023602309278754063,1219.0,27186490.0,0.6015160604456335
GOOG,2019-10-31,0.03052514074156143,1260.11,29219555.0,0.6504025635906074
GOOG,2019-11-30,0.034182832809358965,1304.96,24956906.0,0.7068179984899625
GOOG,2019-12-31,0.02338096206261464,1337.02,27627707.0,0.7467250453604442
GOOG,2020-01-31,0.06947581413394754,1434.23,33406912.0,0.8680801899550175
GOOG,2020-02-29,-0.07487740048549874,1339.33,37103140.0,0.7282032014327291
GOOG,2020-03-31,-0.18469565381329223,1162.81,71398419.0,0.4090115812218864
GOOG,2020-04-30,0.13420558183845,1348.66,46336723.0,0.5981088002968842
GOOG,2020-05-31,0.05617051318342825,1428.92,31883800.0,0.6878753917325131
GOOG,2020-06-30,-0.019011771041422598,1413.61,38833324.0,0.6557858912384431
GOOG,2020-07-31,0.042487476623089604,1482.96,35346094.0,0.726136055585278
GOOG,2020-08-31,0.09833721665885897,1634.18,37293396.0,0.8958794708660358
GOOG,2020-09-30,-0.11100071534345757,1469.6,40570621.0,0.68543549339493
GOOG,2020-10-31,0.0900102496484434,1621.01,39260343.0,0.8371419629217551
GOOG,2020-11-30,0.0804563575463253,1760.74,34952246.0,0.9849517135539458
